book1,book2,prop1,prop2,count,pp1,pp2
bub_gb_OSyHCB3X64IC,indicegeraldosap00sous,0.9148471615720524,0.9352678571428571,419,458,448
bub_gb_OTTzx67ixpwC,bub_gb_MmSdiWwWBvYC,0.9441117764471058,0.9732510288065843,946,1002,972
bub_gb_OTvd-wodGNMC,bub_gb_Cbka4HF9fbQC,0.9754464285714286,0.9711111111111111,437,448,450
bub_gb_OU5XigOjsy0C,histoiredecicero04midd,0.9354838709677419,0.9337121212121212,493,527,528
bub_gb_OUHM8WKQYYUC,bibliothecamapha01pine,0.9409090909090909,0.9324324324324325,414,440,444
bub_gb_OUHM8WKQYYUC,bub_gb_NbEDFMqJDmIC,0.9659090909090909,0.9572072072072072,425,440,444
bub_gb_OUHM8WKQYYUC,bub_gb_fYYpureorxAC,0.9636363636363636,0.9636363636363636,424,440,440
bub_gb_OUHM8WKQYYUC,bub_gb_fgIrm16Thr8C,0.95,0.9521640091116174,418,440,439
bub_gb_OUcm60vEG00C,bub_gb_O-Rwh10PHDkC,0.9324055666003976,0.9305555555555556,469,503,504
bub_gb_OUcm60vEG00C,bub_gb_oVO-yt2CDEkC,0.94831013916501,0.9137931034482759,477,503,522
bub_gb_OUcm60vEG00C,sermonsprchezd04laco,0.9403578528827038,0.9131274131274131,473,503,518
bub_gb_OUt1whJNbMUC,bub_gb_2amOOToMPUQC,0.95,0.95,266,280,280
bub_gb_OVszG_XGPrsC,bub_gb_cquo-SHyfhUC,0.938375350140056,0.9571428571428572,335,357,350
bub_gb_OVszG_XGPrsC,bub_gb_lWhq-JTN5v4C,0.9355742296918768,0.962536023054755,334,357,347
bub_gb_OVuFzd8eTiIC,bub_gb_biWUIkSkt84C,0.9567307692307693,0.961352657004831,398,416,414
bub_gb_OWMhXL6TJC8C,bub_gb_rC1aonxgDKMC,0.9642857142857143,0.9622641509433962,459,476,477
bub_gb_OWPN16IUWCIC,librodellanatur00savogoog,0.9262820512820513,0.9174603174603174,289,312,315
bub_gb_OWkWgcqhNtEC,bub_gb_UQ6ZZLJ8Db4C,0.9603174603174603,0.9660678642714571,484,504,501
bub_gb_OWkWgcqhNtEC,bub_gb_qqxKFJMTo_0C,0.9583333333333334,0.9679358717434869,483,504,499
bub_gb_OWvn55ugeBsC,bub_gb_UojTrRNyIqkC,0.9467455621301775,0.9467455621301775,320,338,338
bub_gb_OWvn55ugeBsC,bub_gb_nrH66s_Rd3QC,0.9467455621301775,0.9696969696969697,320,338,330
bub_gb_OXapXGhi_5cC,bub_gb_F6EKxRG7ecoC,0.9346733668341709,0.93,186,199,200
bub_gb_OXapXGhi_5cC,bub_gb_kgrs0_IeMcoC,0.9296482412060302,0.9635416666666666,185,199,192
bub_gb_OXapXGhi_5cC,bub_gb_xiPZCgOsNs4C,0.9346733668341709,0.93,186,199,200
bub_gb_OXdg_kruvzgC,bub_gb_CMiS59JNYrYC,0.9796747967479674,0.9488188976377953,241,246,254
bub_gb_OYVTvg5tSaQC,bub_gb_OC1ddNwrTGMC,0.9256900212314225,0.9316239316239316,436,471,468
bub_gb_OZTIcJdHhiYC,bub_gb_Ee89YKSf3zMC,0.9721792890262752,0.9721792890262752,629,647,647
bub_gb_OZTIcJdHhiYC,bub_gb_deYH621eovIC,0.9675425038639877,0.9586523736600306,626,647,653
bub_gb_O_YTAAAAQAAJ,bub_gb_zJ3TehBk4FEC,0.9597701149425287,0.9616122840690979,501,522,521
bub_gb_O_m393dVC2cC,bub_gb_MFVpc4IZ1O8C,0.9203980099502488,0.9280936454849499,555,603,598
bub_gb_O_qIMhNJYIQC,bub_gb_xc4aOnM1Ea4C,0.9766187050359713,0.9783783783783784,543,556,555
bub_gb_Oa8QAAAAIAAJ,bibliographieins01bure,0.932761087267525,0.9340974212034384,652,699,698
bub_gb_Oa_HMVMYL5UC,bub_gb_rz7Vo74UAqgC,0.9572192513368984,0.9521276595744681,179,187,188
bub_gb_OaxRnIxFKocC,bub_gb_mcknRs6Kz0wC,0.9429824561403509,0.9513274336283186,215,228,226
bub_gb_ObCrQw6mQBUC,bub_gb_3UG_THGefMMC,0.959866220735786,0.9930795847750865,287,299,289
bub_gb_Obct-FcTYmEC,bub_gb_rnCSbpo7YUAC,0.9307228915662651,0.9671361502347418,618,664,639
bub_gb_ObvI__zm5dQC,bub_gb_ETtlmnbjFjUC,0.9832677165354331,0.9832677165354331,999,1016,1016
bub_gb_ObvI__zm5dQC,bub_gb_MJuvRZh_wj8C,0.985236220472441,0.9862068965517241,1001,1016,1015
bub_gb_ObvI__zm5dQC,bub_gb_b6JU5WMdYVkC,0.9773622047244095,0.9821958456973294,993,1016,1011
bub_gb_ObvI__zm5dQC,mmoirespourser15lena,0.9773622047244095,0.9773622047244095,993,1016,1016
bub_gb_OcRAJaM3OdIC,bub_gb_mjQMOGu8WCIC,0.9147005444646098,0.9402985074626866,504,551,536
bub_gb_OcwdURv_cTQC,bub_gb_1pUCJVc62wYC,0.9309262166405023,0.9251170046801872,593,637,641
bub_gb_OcwdURv_cTQC,bub_gb_41SoSYX6oaYC,0.9748822605965463,0.9466463414634146,621,637,656
bub_gb_OcwdURv_cTQC,bub_gb_JmzxkKFY_HQC,0.9795918367346939,0.9512195121951219,624,637,656
bub_gb_OcwdURv_cTQC,histoireecclsia10rondgoog,0.9199372056514914,0.9099378881987578,586,637,644
bub_gb_OcwdURv_cTQC,histoireecclsias27fleu,0.9843014128728415,0.952887537993921,627,637,658
bub_gb_OdKnM4ethuEC,bub_gb_5JLuiTrYnkIC,0.9512195121951219,0.934931506849315,273,287,292
bub_gb_OdNQ7XiJqfIC,bub_gb_CXQJljmV9MEC,0.9194444444444444,0.9194444444444444,331,360,360
bub_gb_OdpH9kgKLTIC,bub_gb_L2CbgOaUga0C,0.9314516129032258,0.924,924,992,1000
bub_gb_OdyN8epvpCYC,bub_gb_g9LCZU88OrUC,0.9611360239162929,0.9654654654654654,643,669,666
bub_gb_OeNOeYgSvwgC,bub_gb_YwF8Fq1M8-gC,0.9706840390879479,0.9581993569131833,298,307,311
bub_gb_OeNOeYgSvwgC,bub_gb_arF5Ewbt7dMC,0.9706840390879479,0.9706840390879479,298,307,307
bub_gb_OeyuzTcPIogC,confrenceseccl02ange,0.9503424657534246,0.9503424657534246,555,584,584
bub_gb_OfNRgOuI3-sC,bub_gb_3HV5ZNtKLFwC,0.9775510204081632,0.9775510204081632,479,490,490
bub_gb_OfUuZljAOOMC,bub_gb_oZSKbY2JotUC,0.9429657794676806,0.9393939393939394,248,263,264
bub_gb_OfbfLxcf3DAC,bub_gb_EsciaC3rCBwC,0.9661246612466124,0.96875,713,738,736
bub_gb_OfbfLxcf3DAC,bub_gb_HzevlnCIbJMC,0.9349593495934959,0.9324324324324325,690,738,740
bub_gb_OgLuDMpIOpwC,bub_gb_iwQmiDMKo3QC,0.9524940617577197,0.9457547169811321,401,421,424
bub_gb_Oh0ZdPmFvnYC,bub_gb_v5qtBo2sZ58C,0.9401993355481728,0.9188311688311688,283,301,308
bub_gb_OhAD-HlXhVgC,b28777207_0001,0.9412955465587044,0.9262948207171314,465,494,502
bub_gb_OiA9WROWHowC,bub_gb_2buiQKJfprEC,0.9364820846905537,0.9364820846905537,575,614,614
bub_gb_OiA9WROWHowC,bub_gb_Ot4-AAAAcAAJ,0.9234527687296417,0.9204545454545454,567,614,616
bub_gb_OjMbryQt8VMC,bub_gb_AJ09KmGNPeQC,0.974025974025974,0.972877358490566,825,847,848
bub_gb_OjNg5ii8TaMC,bub_gb_ll3bGHf6pzEC,0.9630818619582665,0.9646302250803859,600,623,622
bub_gb_OjU4AAAAMAAJ,historyofunivers00cart,0.9427402862985685,0.9369918699186992,461,489,492
bub_gb_OjWVjMpzbfIC,bub_gb_cisfpv1YTR0C,0.9147727272727273,0.9147727272727273,161,176,176
bub_gb_OjWVjMpzbfIC,bub_gb_egldjcNLsJAC,0.9147727272727273,0.9698795180722891,161,176,166
bub_gb_OkQVXuxCoeQC,bub_gb_6FEurM6O__kC,0.9307692307692308,0.9307692307692308,242,260,260
bub_gb_OkQVXuxCoeQC,bub_gb_ad1gYixmJEwC,0.9115384615384615,0.9330708661417323,237,260,254
bub_gb_OkS1MmAtWaUC,bub_gb_yR-BSNe1_lYC,0.9705882352941176,0.9502617801047121,363,374,382
bub_gb_OkW4QhbZ0xYC,bub_gb_F42HIZ203V8C,0.9345403899721448,0.9267955801104972,671,718,724
bub_gb_OkhnlerYQxcC,bub_gb_GDkNuGfGAw4C,0.9840764331210191,0.9747634069400631,618,628,634
bub_gb_OkmUspoE1UUC,espaasagradathea16flre,0.9648148148148148,0.9542124542124543,521,540,546
bub_gb_OkzU-6zf14wC,bub_gb_cZ3P58hf2uwC,0.9495967741935484,0.9382470119521913,471,496,502
bub_gb_OkzabIRvxdcC,bub_gb_ybGspjHeLe8C,0.923828125,0.9329388560157791,473,512,507
bub_gb_Ol8HFfb1f_4C,bub_gb_jxfzMLPLV1gC,0.95929203539823,0.9575971731448764,542,565,566
bub_gb_OlTPeAv1cj8C,bub_gb_wmdTJAijyM4C,0.9346938775510204,0.9385245901639344,229,245,244
bub_gb_Olo9BF0A9jYC,bub_gb_FjTH18Qf7xAC,0.9604221635883905,0.9604221635883905,364,379,379
bub_gb_Olo9BF0A9jYC,bub_gb_NYSzKFNG51cC,0.9656992084432717,0.9631578947368421,366,379,380
bub_gb_OlzwvPIbEbQC,bub_gb_Ly37uK-6VqUC,0.9710526315789474,0.9,369,380,410
bub_gb_OmHY_ENSPV4C,bub_gb_RlrfIr-rj_AC,0.9219712525667351,0.9200819672131147,449,487,488
bub_gb_On1MAAAAMAAJ,bub_gb_Rrc2eNYCnKYC,0.9600591715976331,0.9744744744744744,649,676,666
bub_gb_On3nGwI2HJkC,bub_gb_e_VXcl87u6AC,0.9095744680851063,0.9293478260869565,171,188,184
bub_gb_OnBsS-JTq_UC,bub_gb_1lnQFxRTF6UC,0.9756637168141593,0.930379746835443,441,452,474
bub_gb_OnYBAAAAQAAJ,nouveauxvoyagesa00boss,0.9659090909090909,0.9239130434782609,510,528,552
bub_gb_Oo1hqFjBMZIC,bub_gb_gb1TJuEWXsEC,0.9397590361445783,0.9245689655172413,858,913,928
bub_gb_Oo1jiC2aiXoC,bub_gb_QR0vPeqfdQoC,0.9447368421052632,0.9728997289972899,359,380,369
bub_gb_Oo3lQv8avy8C,bub_gb_35z6GFBRDn0C,0.9151138716356108,0.9132231404958677,442,483,484
bub_gb_Oo3lQv8avy8C,bub_gb_jK_YY6DxusEC,0.917184265010352,0.9229166666666667,443,483,480
bub_gb_OoDpLVBgglcC,bub_gb_ZKZMWfMkdcsC,0.9806451612903225,0.9743589743589743,152,155,156
bub_gb_Oodk6RXgmlgC,bernardisiegfrie00albi,0.9381153305203939,0.9367977528089888,667,711,712
bub_gb_Oodk6RXgmlgC,bub_gb_6avZ0bEStksC,0.9465541490857946,0.9399441340782123,673,711,716
bub_gb_Oodk6RXgmlgC,bub_gb_XUpfAAAAcAAJ,0.929676511954993,0.9336158192090396,661,711,708
bub_gb_Op18z4iyVPoC,histoire_des_empereurs_romains_vol3,0.9420849420849421,0.9682539682539683,488,518,504
bub_gb_OpIbFQe94XUC,bub_gb_jhP3j2o48HsC,0.9443155452436195,0.9443155452436195,407,431,431
bub_gb_OpjBLYT-z2cC,bub_gb_L1Fzs1SdmeYC,0.9453125,0.9289827255278311,484,512,521
bub_gb_OpjBLYT-z2cC,bub_gb_jL_85RePZeQC,0.96484375,0.9592233009708738,494,512,515
bub_gb_OpwlP_12XjYC,bub_gb_CKMFsFMaWrkC,0.929553264604811,0.9524647887323944,541,582,568
bub_gb_OqPax0q5kWMC,bub_gb_c_utV7L4s3sC,0.9605263157894737,0.9605263157894737,73,76,76
bub_gb_OrL0fIVt9csC,bub_gb_L2foRu1yn0IC,0.9271916790490342,0.9285714285714286,624,673,672
bub_gb_OrTKYJgsMpMC,bub_gb_4SYbVfea3JMC,0.9575596816976127,0.9652406417112299,361,377,374
bub_gb_OrTKYJgsMpMC,bub_gb_GqHgYrtxoOYC,0.9575596816976127,0.9652406417112299,361,377,374
bub_gb_OrbYoS26AKEC,bub_gb_2eB8wS09a3EC,0.9797979797979798,0.97,485,495,500
bub_gb_OsSGrtaG-ekC,bub_gb_kQv__iQXgQUC,0.9573170731707317,0.9573170731707317,314,328,328
bub_gb_OsXu82KEUGYC,bub_gb_ngTe6idted4C,0.9657142857142857,0.9548022598870056,338,350,354
bub_gb_OsXu82KEUGYC,oeuvresdemfield06guyogoog,0.9371428571428572,0.9265536723163842,328,350,354
bub_gb_OsalMdnA3pUC,bub_gb_n1QwMvxQhxEC,0.9212962962962963,0.9212962962962963,199,216,216
bub_gb_OsalMdnA3pUC,gri_000033125010846356,0.9351851851851852,0.9223744292237442,202,216,219
bub_gb_Osf7x3bn7CAC,bub_gb_09FWa_9WQnoC,0.9841269841269841,0.9841269841269841,124,126,126
bub_gb_OsjD26K9f5cC,bub_gb__XpSU7pn6nkC,0.9044444444444445,0.9084821428571429,407,450,448
bub_gb_Ot926Qr76G8C,bub_gb_L0xkOHvxyPUC,0.978328173374613,0.9844236760124611,632,646,642
bub_gb_Ot926Qr76G8C,mmoiresdemonsie03montgoog,0.9380804953560371,0.9439252336448598,606,646,642
bub_gb_OtCVqRdYwTsC,bub_gb_GSAwUm-7694C,0.9448160535117057,0.9083601286173634,565,598,622
bub_gb_OtCVqRdYwTsC,italiadalprincipio02mura,0.979933110367893,0.9391025641025641,586,598,624
bub_gb_OtIWAAAAQAAJ,bub_gb_7y5b08RqMioC,0.9004065040650406,0.9134020618556701,443,492,485
bub_gb_OtX0RogP5KIC,bub_gb_NcL5XO8DnmMC,0.923469387755102,0.9187817258883249,362,392,394
bub_gb_OuKPN-5RT0YC,bub_gb_SGan4W4wFlMC,0.9489795918367347,0.9522184300341296,279,294,293
bub_gb_Ov4CZG2Hr_MC_2,relationsurlequi00boss,0.993421052631579,0.94375,151,152,160
bub_gb_OvAXXWXSeBMC,bub_gb_FWxTWtGzIkwC,0.9519230769230769,0.9658536585365853,396,416,410
bub_gb_OvL8Oe9Uxf8C,bub_gb_-61av_eacRgC,0.9844236760124611,0.9678407350689127,632,642,653
bub_gb_OvXBE8pJbgYC,bub_gb_7k6QJSAzuakC,0.9163346613545816,0.9274193548387096,460,502,496
bub_gb_Ovup6_bqzZoC,bub_gb__h9mmy_bmDMC,0.9730392156862745,0.9730392156862745,397,408,408
bub_gb_OwHz4ZZCMhMC,bub_gb__7RG205teIgC,0.9436619718309859,0.9054054054054054,67,71,74
bub_gb_OwHz4ZZCMhMC,bub_gb_d7HJ3db_2toC,0.9295774647887324,0.9166666666666666,66,71,72
bub_gb_Ow_J--HsUHwC,chrgheyniiprofe00heyngoog,0.9229074889867841,0.9108695652173913,419,454,460
bub_gb_Ow_J--HsUHwC,opusculaacademic03heyn,0.9801762114537445,0.967391304347826,445,454,460
bub_gb_OwlhlZfSpW0C,bub_gb_OFE2ewLsF0UC,0.9585687382297552,0.9531835205992509,509,531,534
bub_gb_Owyd0NKBP6wC,bub_gb_yfu00hhNOr0C,0.9504504504504504,0.9419642857142857,211,222,224
bub_gb_Ox4PAAAAYAAJ,bub_gb_mtT81FjyZ34C,0.9250814332247557,0.9250814332247557,284,307,307
bub_gb_Ox4PAAAAYAAJ,journalhistoriq00lessgoog,0.9250814332247557,0.9250814332247557,284,307,307
bub_gb_Oy9TwVl86W0C,bub_gb_odH0d74o_CYC,0.9166666666666666,0.9328621908127208,264,288,283
bub_gb_OyVhwkIh8GEC,bub_gb_fzQZGuTprXgC,0.9196428571428571,0.9196428571428571,103,112,112
bub_gb_OyY2AAAAMAAJ,etatdelafrance03boul,0.9476351351351351,0.9508474576271186,561,592,590
bub_gb_Oyc0g6QQPQ0C,bub_gb_ioxTELvNujoC,0.9426048565121413,0.9364035087719298,427,453,456
bub_gb_OyyO_i0kSc0C,oeuvresf01font,0.937394247038917,0.9326599326599326,554,591,594
bub_gb_Oz4un203S7QC,bub_gb_S0TOlsA3UBQC,0.9508474576271186,0.9524617996604414,561,590,589
bub_gb_OzsQEwulXaUC,bub_gb_jfnrApfah88C,0.9498069498069498,0.9571984435797666,492,518,514
bub_gb_P-ZgFLNKO68C,histoiredelabbay00goss,0.9597523219814241,0.9567901234567902,620,646,648
bub_gb_P04mT9625rwC,bub_gb_4TZjGw2M0t0C,0.9308755760368663,0.9308755760368663,404,434,434
bub_gb_P0euahsc_w8C,bub_gb_Efzj7fFL5RoC,0.9659685863874345,0.9461538461538461,369,382,390
bub_gb_P0tmzqnpLp4C,bub_gb_TOo5krUzPkMC,0.9582637729549248,0.9379084967320261,1148,1198,1224
bub_gb_P12ieyowwgcC,b24923084_0002,0.9796954314720813,0.9714765100671141,579,591,596
bub_gb_P1INioWjem8C,bub_gb_K1D4r0q3vQcC,0.95,0.95,399,420,420
bub_gb_P1INioWjem8C,bub_gb_xZF8rzApYUwC,0.969047619047619,0.9421296296296297,407,420,432
bub_gb_P1Rjd3TQmtIC,bub_gb_6SSBOnu5GWEC,0.9444444444444444,0.9790575916230366,187,198,191
bub_gb_P1Rjd3TQmtIC,bub_gb_CfWxZbom4rIC,0.9343434343434344,0.9296482412060302,185,198,199
bub_gb_P1Rjd3TQmtIC,dissertazioneist00ricc_0,0.9343434343434344,0.9068627450980392,185,198,204
bub_gb_P1_ZK7RtBEQC,bub_gb_huSH08CDE2YC,0.9563106796116505,0.9633251833740831,394,412,409
bub_gb_P1k9UMLsfn4C,bub_gb_20kaf2lLrBUC,0.9439024390243902,0.9439024390243902,387,410,410
bub_gb_P1k9UMLsfn4C,bub_gb_8fHV6_6fRSYC,0.9,0.9,369,410,410
bub_gb_P1k9UMLsfn4C,bub_gb_LadSrRPS4YAC,0.9414634146341463,0.9414634146341463,386,410,410
bub_gb_P1k9UMLsfn4C,bub_gb_SfjPqR9gOQgC,0.9219512195121952,0.9287469287469288,378,410,407
bub_gb_P1k9UMLsfn4C,notizieletterari00rill,0.9463414634146341,0.9509803921568627,388,410,408
bub_gb_P2DhIer3Q0EC,bub_gb_3W4qOiYpBdYC,0.9079754601226994,0.9221183800623053,296,326,321
bub_gb_P2q8Diu4XXoC,bub_gb_Rs6vQ604hNoC,0.9137931034482759,0.9085714285714286,477,522,525
bub_gb_P2xiAAAAcAAJ,bub_gb_h-ZKZ1pSJukC,0.95,0.9430147058823529,513,540,544
bub_gb_P3BrVCTyYFQC,bub_gb_bsw4WnB74s8C,0.9705882352941176,0.9924812030075187,264,272,266
bub_gb_P3Wn0k5dMpIC,bub_gb_QjzCBBRppCkC,0.9699367088607594,0.9699367088607594,613,632,632
bub_gb_P3dMAAAAMAAJ,geographiemodern88robe,0.9727047146401985,0.9824561403508771,784,806,798
bub_gb_P4F5Kyfd4jcC,bub_gb_26mxcLl5bn0C,0.9852125693160814,0.987037037037037,1066,1082,1080
bub_gb_P4F5Kyfd4jcC,bub_gb_9yTXJS7xeN0C,0.9787430683918669,0.9680073126142597,1059,1082,1094
bub_gb_P54fcN7MjdgC,bub_gb_IqKzZjYFpFIC,0.9399293286219081,0.9454976303317536,798,849,844
bub_gb_P5AEFGLTcdsC,bub_gb_pS7BK8pB4x4C,0.925,0.9736842105263158,74,80,76
bub_gb_P5LCX6if4W8C,bub_gb_AucQyKxbSBkC,0.9252336448598131,0.9705882352941176,198,214,204
bub_gb_P5VlAAAAcAAJ,bub_gb_RsuVzccXEQIC,0.9630872483221476,0.9728813559322034,574,596,590
bub_gb_P61K8PIzhbUC,bub_gb_z1zWN4bGunoC,0.9101796407185628,0.9353846153846154,304,334,325
bub_gb_P6ZKFvKb0D4C,bibliothquecuri01clgoog,0.9467213114754098,0.9094488188976378,462,488,508
bub_gb_P6ZKFvKb0D4C,bub_gb_hxyVsb0RNlIC,0.9713114754098361,0.9673469387755103,474,488,490
bub_gb_P6r5rs8vnX0C,bub_gb_3BpS8kUXeqkC,0.9131944444444444,0.9326241134751773,263,288,282
bub_gb_P6w6AAAAcAAJ,bub_gb_3iEPAAAAQAAJ,0.9368131868131868,0.963276836158192,341,364,354
bub_gb_P6w6AAAAcAAJ,bub_gb_B7o4PGm-tScC,0.9532967032967034,0.9378378378378378,347,364,370
bub_gb_P6w6AAAAcAAJ,dictionnaireport00beli,0.9642857142857143,0.975,351,364,360
bub_gb_P7JlAAAAcAAJ,bub_gb_0bGIQGKFkDcC,0.9408284023668639,0.9578313253012049,159,169,166
bub_gb_P7YRB_4B91oC,bub_gb_eTQ48R2O1YIC,0.9628712871287128,0.9628712871287128,389,404,404
bub_gb_P7xJAAAAcAAJ,bub_gb_ATICAAAAcAAJ,0.9471544715447154,0.9588477366255144,466,492,486
bub_gb_P8EPAAAAQAAJ,b28781648,0.9637681159420289,0.9568345323741008,266,276,278
bub_gb_P8EPAAAAQAAJ,bub_gb_sCaMdVJ8i44C,0.9528985507246377,0.9326241134751773,263,276,282
bub_gb_P8F8yjQcAyoC,bub_gb_ERFWmqfw6pkC,0.9207547169811321,0.9587426326129665,488,530,509
bub_gb_P8RxGGAlTsQC,bub_gb_6NFbpFNKlXsC,0.9852941176470589,0.9852941176470589,67,68,68
bub_gb_P8wWAAAAQAAJ,bub_gb_AqcGAAAAQAAJ,0.9708029197080292,0.9693877551020408,665,685,686
bub_gb_P8wWAAAAQAAJ,colecciondecrnic04madr,0.9708029197080292,0.9665697674418605,665,685,688
bub_gb_P8wWAAAAQAAJ,colecciondelasc01unkngoog,0.9503649635036496,0.9573529411764706,651,685,680
bub_gb_P8wWAAAAQAAJ,memoriashistori01ricogoog,0.9635036496350365,0.9620991253644315,660,685,686
bub_gb_P95PBz4U0_sC,bub_gb_8dWbX5z7H8oC,0.9620535714285714,0.9493392070484582,431,448,454
bub_gb_PAELwQDLcwYC,bub_gb_wu7dgTn2jR0C,0.950561797752809,0.9527027027027027,423,445,444
bub_gb_PAb2m5ZrQFQC,arteostetriciate00ness,0.9895833333333334,0.95,190,192,200
bub_gb_PAb2m5ZrQFQC,bub_gb_TnNUdmWbDGUC,0.96875,0.9489795918367347,186,192,196
bub_gb_PB3OWoD9QNIC,bub_gb_1KOCgvImaTAC,0.9690721649484536,0.9591836734693877,282,291,294
bub_gb_PB6-RhHaT3kC,espaasagradath31fluoft,0.9602076124567474,0.9438775510204082,555,578,588
bub_gb_PB6-RhHaT3kC,espanasagradathe31flor,0.9498269896193772,0.9336734693877551,549,578,588
bub_gb_PBJ-n5-wqgoC,systemanaturaepe01linn,0.9085820895522388,0.9018518518518519,487,536,540
bub_gb_PBz8osVKj7EC,bub_gb_PtC_Q0SAfJMC,0.9158699808795411,0.9503968253968254,479,523,504
bub_gb_PBz8osVKj7EC,bub_gb_XTZ9WRX9Ec4C,0.9560229445506692,0.9652509652509652,500,523,518
bub_gb_PCjdKKAJGfcC,bub_gb_goSLSlOxDKwC,0.9301745635910225,0.9255583126550868,373,401,403
bub_gb_PCqK3wnzyNYC,bub_gb_sdcKLm8uF8QC,0.956140350877193,0.9732142857142857,109,114,112
bub_gb_PDUDAAAAYAAJ,descriptiongnra00bggoog,0.9827338129496402,0.977110157367668,683,695,699
bub_gb_PEPIsiq3FZwC,bub_gb_5X9NNu9viqAC,0.964824120603015,0.964824120603015,384,398,398
bub_gb_PGWZHuNA4v8C,bub_gb_0LvEQpWamyQC,0.9726775956284153,0.9834254143646409,356,366,362
bub_gb_PGWZHuNA4v8C,bub_gb_M9edXUqHZeYC,0.9617486338797814,0.9287598944591029,352,366,379
bub_gb_PGXqK6zbG6kC,bub_gb_JKOllAyLFqQC,0.9336099585062241,0.9336099585062241,450,482,482
bub_gb_PGj5ifUgpKQC,degraecaeecclesi00smit,0.967391304347826,0.9270833333333334,178,184,192
bub_gb_PGt8Skc_v8EC,bub_gb_aLJ8MLKqZz0C,0.9746416758544653,0.9888143176733781,884,907,894
bub_gb_PH4u9wTKjgEC,bub_gb_f6O_6XeQLd0C,0.9803030303030303,0.9729323308270676,647,660,665
bub_gb_PHrz5ANwn5YC,bub_gb_yXQn25j5U58C,0.9282296650717703,0.9326923076923077,194,209,208
bub_gb_PI_6RpKlfg4C,bub_gb_9_JaOPgur9IC,0.9658848614072495,0.9658848614072495,453,469,469
bub_gb_PIsmz24Mar4C,bub_gb_2HDcVoBhrUwC,0.9619651347068146,0.9727564102564102,607,631,624
bub_gb_PIsmz24Mar4C,bub_gb_mPH8_CwMhiMC,0.9397781299524565,0.9488,593,631,625
bub_gb_PIsmz24Mar4C,histoireancienne04roll,0.9397781299524565,0.9323899371069182,593,631,636
bub_gb_PJ1_40lSfL8C,bub_gb_UeX7WuduMhAC,0.9347826086956522,0.9347826086956522,258,276,276
bub_gb_PJgu2WpR5bgC,bub_gb_fjlvgQizEpAC,0.9701686121919585,0.958974358974359,748,771,780
bub_gb_PJgu2WpR5bgC,bub_gb_ovQFuT6bEFwC,0.9701686121919585,0.9689119170984456,748,771,772
bub_gb_PJllHcEejPEC,bub_gb_AXttxOuJfd8C,0.9735099337748344,0.9643861293345829,1029,1057,1067
bub_gb_PJllHcEejPEC,bub_gb_yMLaTEOae_sC,0.9668874172185431,0.9605263157894737,1022,1057,1064
bub_gb_PK5HO-7337wC,bub_gb_2X8U0dJvWKsC,0.953125,0.9298780487804879,305,320,328
bub_gb_PKDcbhrkY74C,bub_gb__ZHLVynBPhsC,0.9867549668874173,0.93125,149,151,160
bub_gb_PKkmmKZhOYMC,bub_gb_w_kB4k_Ex4MC,0.9417637271214643,0.9449081803005008,566,601,599
bub_gb_PKlDW-4IGKIC,bub_gb_FD5DmJwTRscC,0.9663120567375887,0.9663120567375887,545,564,564
bub_gb_PKlDW-4IGKIC,bub_gb_tAGzKqAk6MgC,0.9698581560283688,0.9664310954063604,547,564,566
bub_gb_PKwWAAAAQAAJ,bub_gb_skg6199VjoUC,0.9083333333333333,0.9008264462809917,327,360,363
bub_gb_PL2MU8gx4MIC,bub_gb_4VYTQ3dxAVEC,0.9210526315789473,0.9130434782608695,105,114,115
bub_gb_PL2MU8gx4MIC,bub_gb_5DKfAdba4cIC,0.9210526315789473,0.9905660377358491,105,114,106
bub_gb_PLUTLx060zQC,MoreriGdDictHist03bnf.pdf,0.9580335731414868,0.9048697621744054,799,834,883
bub_gb_PLX8H_n3YKsC,b28777888,0.9622302158273381,0.9553571428571429,535,556,560
bub_gb_PLsQAAAAIAAJ,poemaslusitanos01fonsgoog,0.918918918918919,0.9224806201550387,238,259,258
bub_gb_PLsQAAAAIAAJ,poemaslusitanosd01ferr,0.9343629343629344,0.937984496124031,242,259,258
bub_gb_PMej3bytOUEC,cronicadellacitt01zaga,0.9378531073446328,0.907103825136612,332,354,366
bub_gb_PMmpBIBYbiEC,bub_gb_bWPUXxyW3J8C,0.9496062992125984,0.9466248037676609,603,635,637
bub_gb_PN-FLbLJ5IoC,bub_gb_CGBjRkXU7hMC,0.9548872180451128,0.9596977329974811,381,399,397
bub_gb_PN7Zfk4eTyQC,bub_gb_Ie5w4i6PAuYC,0.9706744868035191,0.9706744868035191,331,341,341
bub_gb_PNLFzNjes8AC,bub_gb_oXkXPsjXwywC,0.9539078156312625,0.9101338432122371,476,499,523
bub_gb_PNXHDHFAUNYC,bub_gb_MCBGtFKHID4C,0.9140127388535032,0.9082278481012658,574,628,632
bub_gb_PNpQbX7Cl2kC,traitduvraimer02lema,0.9620253164556962,0.9405940594059405,380,395,404
bub_gb_PNrCqMdYakcC,bub_gb_wiDkxMLWYksC,0.9591836734693877,0.9552845528455285,235,245,246
bub_gb_POP0yaW3tf0C,bub_gb_36c1xgvS0CEC,0.9148148148148149,0.9427480916030534,494,540,524
bub_gb_POeKlWQRdFgC,bub_gb_1avJsNbi0HYC,0.9676966292134831,0.9569444444444445,689,712,720
